country_code,year,LifeExpectancy_Female,LifeExpectancy_Male,LifeExpectancy_Total,LiteracyRate_AdultTotal,LiteracyRate_YouthTotal,Multidim_PovertyHeadcountRatio_UNDP,Multidim_PovertyHeadcountRatio_WorldBank,Water_BasicDrinkingServices_PercentofPop,Water_SafelyManagedDrinkingServices_PercentofPop,Water_BasicHandwashing_PercentofPop,Poverty_HeadcountRatio_NationalPovertyLines_Percent,Poverty_HeadcountRatio_SocietalPovertyLines_Percent,Unemployment_AdvancedEducation_Percent,Unemployment_BasicEducation_Percent,Unemployment_IntermediateEducation_Percent,Unemployment_Total_Percent,Unemployment_YouthTotal_Percent,country_name,region,Unemployment_AdvanceEducation_Percent
COL,2021,76.442,69.404,72.83,0.0,99.11000061,0.0,7.7,97.3938173,73.71989554,70.01302136,39.7,30.5,15.31,10.687,13.117373194999997,12.106749999999998,24.612,Colombia,Latin America and the Caribbean,13.638609954499998
COL,2022,77.143,70.319,73.659,0.0,98.91000366,0.0,6.5,97.53776039,73.85604483,70.1535998,36.6,29.3,10.238,9.946,12.716,10.547,20.985,Colombia,Latin America and the Caribbean,10.238
COL,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.66,8.805,11.581,9.603,19.379,Colombia,Latin America and the Caribbean,9.66
COM,2021,65.827,61.245,63.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.969,4.636,7.011,4.394,9.797,Comoros,Sub-Saharan Africa,10.969
COM,2022,66.061,61.522,63.68,61.70999908,82.01999664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Comoros,Sub-Saharan Africa,0.0
COM,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Comoros,Sub-Saharan Africa,0.0
CPV,2021,78.457,69.589,74.052,0.0,0.0,0.0,0.0,89.82515425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cabo Verde,Sub-Saharan Africa,0.0
CPV,2022,79.011,70.29,74.722,91.0,98.73999786,0.0,0.0,89.87072461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cabo Verde,Sub-Saharan Africa,0.0
CPV,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cabo Verde,Sub-Saharan Africa,0.0
CRI,2021,79.811,74.418,77.023,98.04000092,99.52999878,0.0,1.3,99.81186902,80.51168811,85.93699637,26.2,24.6,7.503,16.096449999999997,13.117373194999997,12.106749999999998,28.631149999999998,Costa Rica,Latin America and the Caribbean,7.503
CRI,2022,80.036,74.762,77.32,0.0,0.0,0.0,1.0,99.81312891,80.50757849,85.95693422,25.5,23.8,6.515,10.988,13.117373194999997,11.325,28.631149999999998,Costa Rica,Latin America and the Caribbean,6.515
CRI,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,24.1,5.226,7.768,11.998,8.325,24.239,Costa Rica,Latin America and the Caribbean,5.226
CSS,2021,73.71517832,67.37732056,70.44500181,0.0,0.0,0.0,0.0,97.22404518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Caribbean small states,Region Summary,0.0
CSS,2022,74.24790951,67.8828173,70.98402478,0.0,0.0,0.0,0.0,97.32573097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Caribbean small states,Region Summary,0.0
CSS,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Caribbean small states,Region Summary,0.0
CUB,2021,76.359,71.245,73.683,99.67311096,99.87464905,0.0,0.0,94.55759874,0.0,86.3916021955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cuba,Latin America and the Caribbean,0.0
CUB,2022,80.565,75.793,78.155,0.0,0.0,0.0,0.0,94.65270392,0.0,86.3916021955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cuba,Latin America and the Caribbean,0.0
CUB,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cuba,Latin America and the Caribbean,0.0
CUW,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Curacao,Latin America and the Caribbean,0.0
CUW,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Curacao,Latin America and the Caribbean,0.0
CUW,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Curacao,Latin America and the Caribbean,0.0
CYM,2021,83.7,80.4,82.0097561,0.0,0.0,0.0,0.0,95.53558282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cayman Islands,Latin America and the Caribbean,0.0
CYM,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.49785276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cayman Islands,Latin America and the Caribbean,0.0
CYM,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cayman Islands,Latin America and the Caribbean,0.0
CYP,2021,83.204,79.209,81.203,99.36000061,99.90000153,0.0,0.9,99.76513248,99.76513248,0.0,13.9,9.7,6.306,7.892,8.81,7.513,17.139,Cyprus,Europe and Central Asia,6.306
CYP,2022,83.673,80.068,81.889,0.0,0.0,0.0,0.0,99.76506274,99.76506274,0.0,0.0,0.0,5.762,7.737,7.784,6.807,18.61,Cyprus,Europe and Central Asia,5.762
CYP,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.328,5.854,6.371,5.835,16.565,Cyprus,Europe and Central Asia,5.328
CZE,2021,80.5,74.1,77.22195122,0.0,0.0,0.0,0.1,99.8807193,97.88292555,0.0,10.2,6.9,1.359,12.861,2.686,2.803,8.151,Czechia,Europe and Central Asia,1.359
CZE,2022,82.0,76.2,79.02926829,0.0,0.0,0.0,0.0,99.88085663,97.88341163,0.0,0.0,0.0,0.794,12.477,2.038,2.224,6.745,Czechia,Europe and Central Asia,0.794
CZE,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.307,4.011,1.99,2.58,8.502,Czechia,Europe and Central Asia,1.307
DEU,2021,83.3,78.4,80.7902439,0.0,0.0,0.0,0.0,100.0,99.91604275,0.0,14.8,0.0,2.404,7.686,3.097,3.594,6.662,Germany,Europe and Central Asia,2.404
DEU,2022,83.2,78.33,80.70560976,0.0,0.0,0.0,0.0,99.99999856,99.9164119,0.0,0.0,0.0,1.877,6.788,2.704,3.12,6.028,Germany,Europe and Central Asia,1.877
DEU,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.149,6.322,2.571,3.068,5.927,Germany,Europe and Central Asia,2.149
DJI,2021,65.019,59.728,62.305,0.0,0.0,0.0,0.0,76.10704703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Djibouti,Middle East and North Africa,0.0
DJI,2022,65.503,60.336,62.859,0.0,0.0,0.0,0.0,76.16711708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Djibouti,Middle East and North Africa,0.0
DJI,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Djibouti,Middle East and North Africa,0.0
DMA,2021,76.301,69.725,72.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dominica,Latin America and the Caribbean,0.0
DMA,2022,76.451,69.875,72.981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dominica,Latin America and the Caribbean,0.0
DMA,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dominica,Latin America and the Caribbean,0.0
DNK,2021,83.3,79.6,81.40487805,0.0,0.0,0.0,0.7,99.99999983,99.91882718,0.0,12.4,8.0,3.995,8.46,4.46,5.043,10.833,Denmark,Europe and Central Asia,3.995
DNK,2022,83.2,79.5,81.30487805,0.0,0.0,0.0,0.0,100.0,99.91882919,0.0,0.0,0.0,3.551,7.635,3.739,4.434,10.573,Denmark,Europe and Central Asia,3.551
DNK,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.855,8.746,4.563,5.094,11.517,Denmark,Europe and Central Asia,3.855
DOM,2021,76.291,69.298,72.615,0.0,98.83999634,0.0,1.8,96.70461445,44.86265823,48.2114397,23.9,20.4,8.054,5.952,10.623,7.702,17.029,Dominican Republic,Latin America and the Caribbean,8.054
DOM,2022,77.536,71.044,74.17,95.5,98.52999878,0.0,2.0,96.75452434,44.94117681,48.32485428,0.0,21.4,5.18,4.463,7.754,5.504,13.056,Dominican Republic,Latin America and the Caribbean,5.18
DOM,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.673,4.471,7.326,5.555,11.847,Dominican Republic,Latin America and the Caribbean,5.673
DZA,2021,77.959,74.879,76.377,0.0,0.0,0.0,0.0,94.63210204,70.54703078,84.73937234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Algeria,Middle East and North Africa,0.0
DZA,2022,78.457,75.853,77.129,0.0,0.0,0.0,0.0,94.66139755,70.59793396,84.8040972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Algeria,Middle East and North Africa,0.0
DZA,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Algeria,Middle East and North Africa,0.0
EAP,2021,78.42514749,72.82356982,75.5328901,96.40647125,99.14208984,0.0,0.0,95.43109104,0.0,86.3916021955,0.0,0.0,0.0,0.0,0.0,4.549347867,12.79917478,East Asia & Pacific (excluding high income),Region Summary,0.0
EAP,2022,78.9331946,73.52814201,76.16769681,96.54675293,99.17637634,0.0,0.0,96.229362,0.0,86.3916021955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,East Asia & Pacific (excluding high income),Region Summary,0.0
EAP,2023,0.0,0.0,0.0,96.67762756,99.19991302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,East Asia & Pacific (excluding high income),Region Summary,0.0
EAR,2021,70.7167745,66.34275826,68.43440664,80.50227356,93.70574188,0.0,0.0,91.20751122,0.0,71.73656685,0.0,0.0,13.61665877,9.481115283,12.44125936,6.642668296,17.73613433,Early-demographic dividend,Other summary,13.61665877
EAR,2022,71.51328599,67.19515248,69.2787026,81.00576019,93.98940277,0.0,0.0,91.61996192,0.0,73.05211984,0.0,0.0,12.38982557,9.223432384,11.85273505,5.603837503,16.70296228,Early-demographic dividend,Other summary,12.38982557
EAR,2023,0.0,0.0,0.0,81.49595642,94.24230194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5912541,9.622428076,11.44416845,5.178356181,15.74072327,Early-demographic dividend,Other summary,11.5912541
EAS,2021,79.3060765,73.63794038,76.38217287,96.16493225,99.01895142,0.0,0.0,95.81641226,78.09567745,86.3916021955,0.0,20.9,0.0,0.0,0.0,4.434696571,12.33250825,East Asia & Pacific,Region Summary,0.0
EAS,2022,79.69432598,74.21652627,76.89088032,96.30092621,99.05323792,0.0,0.0,96.53979007,78.44703894,86.3916021955,0.0,20.6,0.0,0.0,0.0,0.0,0.0,East Asia & Pacific,Region Summary,0.0
EAS,2023,0.0,0.0,0.0,96.43048859,99.07862091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,East Asia & Pacific,Region Summary,0.0
ECA,2021,76.06639098,69.23295869,72.57567848,98.91927338,99.91181183,0.0,0.0,95.45641848,0.0,0.0,0.0,0.0,10.57115979,11.52016141,11.88599178,9.959917613,21.04270573,Europe & Central Asia (excluding high income),Region Summary,10.57115979
ECA,2022,77.52436068,70.60071967,74.02883345,98.96550751,99.91539001,0.0,0.0,95.58168385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Europe & Central Asia (excluding high income),Region Summary,0.0
ECA,2023,0.0,0.0,0.0,98.99172211,99.91895294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Europe & Central Asia (excluding high income),Region Summary,0.0
ECS,2021,79.85324829,73.64118386,76.65675851,98.64627838,99.75614166,0.0,0.0,97.83488032,91.98858294,0.0,0.0,15.6,6.611485772,13.03872893,9.065277264,6.936668653,18.31599704,Europe & Central Asia,Region Summary,6.611485772
ECS,2022,81.03151569,74.74669618,77.80518715,98.66442108,99.76069641,0.0,0.0,97.94434585,91.87324787,0.0,0.0,15.5,5.437487838,11.7530562,8.045194913,5.833071701,15.55497157,Europe & Central Asia,Region Summary,5.437487838
ECS,2023,0.0,0.0,0.0,98.68871307,99.76435852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.990099115,11.15725538,7.693906597,5.569928549,15.14849435,Europe & Central Asia,Region Summary,4.990099115
ECU,2021,77.462,70.26,73.67,94.0,96.33000183,0.0,4.3,95.67799951,67.04490248,86.3916021955,27.7,27.4,6.299,2.619,6.731,4.504,9.033,Ecuador,Latin America and the Caribbean,6.299
ECU,2022,80.481,75.313,77.894,94.0,96.37000275,0.0,4.0,95.70334323,67.08951177,86.3916021955,25.2,27.5,5.175,1.985,5.574,3.713,8.219,Ecuador,Latin America and the Caribbean,5.175
ECU,2023,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,26.7,5.501,1.912,5.092,3.51,7.754,Ecuador,Latin America and the Caribbean,5.501
EGY,2021,72.608,67.935,70.221,0.0,0.0,0.0,0.0,98.7679087,0.0,0.0,0.0,0.0,15.277,4.885,7.039,7.441,17.62,"Egypt, Arab Rep.",Middle East and North Africa,13.638609954499998
EGY,2022,72.557,67.869,70.159,74.5,92.23999786,0.0,0.0,98.7688579,0.0,0.0,0.0,0.0,15.183,4.705,6.804,7.344,18.871,"Egypt, Arab Rep.",Middle East and North Africa,13.638609954499998
EGY,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.175,4.313,6.085,6.753,16.912,"Egypt, Arab Rep.",Middle East and North Africa,13.638609954499998
EMU,2021,84.2960333,79.03018282,81.59502939,0.0,0.0,0.0,0.0,99.86387242,98.21011509,0.0,0.0,0.0,6.031202479,15.10482582,10.12445037,7.72158294,19.76506316,Euro area,Region Summary,6.031202479
EMU,2022,84.27318133,79.25972425,81.7018565,0.0,0.0,0.0,0.0,99.86331258,98.23367382,0.0,0.0,0.0,5.103568159,13.54475403,8.793850514,6.748114491,17.07783041,Euro area,Region Summary,5.103568159
EMU,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.903502094,13.04175911,8.45964868,6.562318467,16.74148684,Euro area,Region Summary,4.903502094
ERI,2021,68.655,64.35,66.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eritrea,Sub-Saharan Africa,0.0
ERI,2022,68.678,64.457,66.604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eritrea,Sub-Saharan Africa,0.0
ERI,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eritrea,Sub-Saharan Africa,0.0
ESP,2021,86.2,80.4,83.22926829,0.0,0.0,0.0,3.3,99.92538111,99.56429638,0.0,20.4,16.9,9.368,16.096449999999997,13.117373194999997,12.106749999999998,28.631149999999998,Spain,Europe and Central Asia,9.368
ESP,2022,85.9,80.4,83.08292683,0.0,0.0,0.0,0.0,99.92515757,99.56714264,0.0,20.2,0.0,7.903,16.096449999999997,13.117373194999997,12.106749999999998,28.631149999999998,Spain,Europe and Central Asia,7.903
ESP,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.38,16.096449999999997,13.117373194999997,12.106749999999998,28.631149999999998,Spain,Europe and Central Asia,7.38
EST,2021,81.4,72.7,76.94390244,99.87000275,99.98999786,0.0,0.4,99.99999915,97.00866426,0.0,22.8,10.0,3.445,14.234,6.854,6.178,16.712,Estonia,Europe and Central Asia,3.445
EST,2022,82.4,73.7,77.94390244,0.0,0.0,0.0,0.0,100.0,97.01938262,0.0,22.5,0.0,3.654,12.007,5.895,5.571,18.561,Estonia,Europe and Central Asia,3.654
EST,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.564,12.909,7.43,6.378,17.301,Estonia,Europe and Central Asia,3.564
ETH,2021,68.285,61.91,64.975,0.0,0.0,0.0,0.0,50.04256282,12.88151333,8.246602022,0.0,0.0,10.561,4.539,7.677,3.935,6.392,Ethiopia,Sub-Saharan Africa,10.561
ETH,2022,68.903,62.613,65.645,0.0,0.0,0.0,0.0,51.51295966,13.23789824,8.321746212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,Sub-Saharan Africa,0.0
ETH,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,Sub-Saharan Africa,0.0
EUU,2021,83.19689251,77.60241907,80.32536449,0.0,0.0,0.0,0.0,99.06613921,96.78661055,0.0,0.0,0.0,5.519272271,14.87206282,9.345452808,7.01143907,18.76765687,European Union,Region Summary,5.519272271
EUU,2022,83.56032729,78.18450686,80.80098604,0.0,0.0,0.0,0.0,99.07211611,96.81674698,0.0,0.0,0.0,4.647251556,13.42816791,8.128953004,6.142330765,16.39842973,European Union,Region Summary,4.647251556
EUU,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.486151909,12.96239479,7.82427398,6.027801143,16.26040908,European Union,Region Summary,4.486151909
FCS,2021,63.56638715,59.02259939,61.23201754,65.78574371,75.09102631,0.0,0.0,67.79113816,0.0,31.95636286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fragile and conflict affected situations,Other summary,0.0
FCS,2022,64.12406633,59.58003382,61.79320153,65.91319275,75.34409332,0.0,0.0,68.41129503,0.0,32.00428611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fragile and conflict affected situations,Other summary,0.0
FCS,2023,0.0,0.0,0.0,65.85257721,75.37422943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fragile and conflict affected situations,Other summary,0.0
FIN,2021,84.6,79.3,81.88536585,0.0,0.0,0.0,1.5,100.0,99.63990231,0.0,12.7,7.8,4.598,15.986,8.384,7.617,17.119,Finland,Europe and Central Asia,4.598
FIN,2022,83.8,78.7,81.18780488,0.0,0.0,0.0,0.0,100.0,99.64202706,0.0,12.2,0.0,3.915,13.542,7.494,6.719,14.19,Finland,Europe and Central Asia,3.915
FIN,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.978,15.818,7.639,7.151,16.162,Finland,Europe and Central Asia,3.978
FJI,2021,68.877,65.426,67.114,0.0,97.58000183,1.5,0.0,95.45346194,41.73755481,86.3916021955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fiji,East Asia and Pacific,0.0
FJI,2022,70.239,66.465,68.312,0.0,0.0,0.0,0.0,95.48863265,41.86358122,86.3916021955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fiji,East Asia and Pacific,0.0
FJI,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fiji,East Asia and Pacific,0.0
FRA,2021,85.5,79.3,82.32439024,0.0,0.0,0.0,1.4,100.0,99.64470644,0.0,15.6,13.3,5.321,14.444,8.48,7.871,19.5,France,Europe and Central Asia,5.321
FRA,2022,85.2,79.4,82.22926829,0.0,0.0,0.0,0.0,100.0,99.70414541,0.0,0.0,0.0,4.733,13.118,8.17,7.303,18.104,France,Europe and Central Asia,4.733
FRA,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.956,13.243,8.074,7.335,17.634,France,Europe and Central Asia,4.956
FRO,2021,85.3,81.0,83.09756098,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Faroe Islands,Europe and Central Asia,0.0
FRO,2022,85.4,81.3,83.3,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Faroe Islands,Europe and Central Asia,0.0
FRO,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Faroe Islands,Europe and Central Asia,0.0
FSM,2021,74.608,67.12,70.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Micronesia, Fed. Sts.",East Asia and Pacific,0.0
FSM,2022,74.823,67.325,70.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Micronesia, Fed. Sts.",East Asia and Pacific,0.0
FSM,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Micronesia, Fed. Sts.",East Asia and Pacific,0.0
GAB,2021,68.494,63.488,65.821,88.8583374,93.98143005,0.0,0.0,86.62492936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gabon,Sub-Saharan Africa,0.0
GAB,2022,68.359,63.361,65.694,85.69000244,90.63999939,0.0,0.0,86.92776588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gabon,Sub-Saharan Africa,0.0
GAB,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gabon,Sub-Saharan Africa,0.0
GBR,2021,82.8,78.7,80.7,0.0,0.0,0.0,0.0,99.99999864,99.81627467,0.0,0.0,13.2,3.278,7.486,5.015,4.865,12.962,United Kingdom,Europe and Central Asia,3.278
GBR,2022,83.8,80.4,82.05853659,0.0,0.0,0.0,0.0,99.99999788,99.80414701,0.0,0.0,0.0,2.359,6.488,4.48,3.768,10.664,United Kingdom,Europe and Central Asia,2.359
GBR,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.681,6.685,4.836,4.025,11.959,United Kingdom,Europe and Central Asia,2.681
GEO,2021,76.681,66.803,71.694,0.0,0.0,0.0,5.5,94.82521607,68.88145941,86.3916021955,17.5,27.1,0.0,0.0,0.0,0.0,0.0,Georgia,Europe and Central Asia,0.0
GEO,2022,76.461,66.76,71.587,100.0,100.0,0.0,4.3,94.97753546,69.14185103,86.3916021955,15.6,25.0,0.0,0.0,0.0,0.0,0.0,Georgia,Europe and Central Asia,0.0
GEO,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Georgia,Europe and Central Asia,0.0
GHA,2021,66.014,61.63,63.795,0.0,0.0,0.0,0.0,87.39227104,43.59805752,41.61615555,0.0,0.0,3.847,2.948,3.871,3.195,1.156,Ghana,Sub-Saharan Africa,3.847
GHA,2022,66.13,61.805,63.945,0.0,85.86000061,0.0,0.0,88.36760955,44.4680832,41.68938799,0.0,0.0,5.084,2.166,5.999,2.87,5.191,Ghana,Sub-Saharan Africa,5.084
GHA,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ghana,Sub-Saharan Africa,0.0
GIB,2021,81.701,77.108,79.329,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gibraltar,Europe and Central Asia,0.0
GIB,2022,84.691,80.93,82.83,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gibraltar,Europe and Central Asia,0.0
GIB,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gibraltar,Europe and Central Asia,0.0
GIN,2021,60.099,57.595,58.892,45.33000183,60.33000183,0.0,0.0,70.17919763,0.0,20.55502185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guinea,Sub-Saharan Africa,0.0
GIN,2022,60.238,57.643,58.985,0.0,0.0,0.0,0.0,71.45121161,0.0,20.63609532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guinea,Sub-Saharan Africa,0.0
GIN,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guinea,Sub-Saharan Africa,0.0
GMB,2021,63.529,60.656,62.083,51.63740158,67.49284363,0.0,0.0,85.06744157,47.089187,12.93239305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Gambia, The",Sub-Saharan Africa,0.0
GMB,2022,64.344,61.481,62.906,58.66999817,74.69999695,0.0,0.0,85.64661299,47.67465253,12.94233417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Gambia, The",Sub-Saharan Africa,0.0
GMB,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.724,6.465,11.404,6.479,10.641,"Gambia, The",Sub-Saharan Africa,10.724
GNB,2021,61.796,57.392,59.652,0.0,0.0,0.0,38.7,61.68898345,23.77591801,19.65185008,50.5,39.9,0.0,0.0,0.0,0.0,0.0,Guinea-Bissau,Sub-Saharan Africa,0.0
GNB,2022,61.929,57.671,59.861,53.90000153,68.94999695,0.0,0.0,61.77613328,23.87160184,19.68909274,0.0,0.0,6.132,3.515,7.134,2.666,2.837,Guinea-Bissau,Sub-Saharan Africa,6.132
GNB,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guinea-Bissau,Sub-Saharan Africa,0.0
GNQ,2021,62.726,58.781,60.594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Equatorial Guinea,Sub-Saharan Africa,0.0
GNQ,2022,63.261,59.432,61.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Equatorial Guinea,Sub-Saharan Africa,0.0
GNQ,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Equatorial Guinea,Sub-Saharan Africa,0.0
GRC,2021,82.9,77.4,80.08292683,0.0,0.0,0.0,2.2,99.99999523,98.87963707,0.0,18.8,16.7,10.943,16.096449999999997,13.117373194999997,12.106749999999998,28.631149999999998,Greece,Europe and Central Asia,10.943
